Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2018-05-15;0.266;0.275;0.252;0.254;44210000.0;6880000000.0;25927070538;;4342;41;1.51;237305;654000000.0;1879
2018-05-16;0.254;0.256;0.238;0.253;51200000.0;6360000000.0;25927070538;;3683;40;1.47;237784;375000000.0;1569
2018-05-17;0.253;0.260;0.238;0.239;38810000.0;6490000000.0;25927070538;;381;35;1.41;238282;394000000.0;1655
2018-05-18;0.239;0.245;0.231;0.244;54100000.0;6160000000.0;25927070538;;4001;35;1.4;238642;285000000.0;172
2018-05-19;0.244;0.247;0.236;0.241;41510000.0;6280000000.0;25927070538;;3134;35;1.37;239052;177000000.0;1361
2018-05-20;0.241;0.260;0.239;0.255;53620000.0;6460000000.0;25927070538;;3746;41;1.39;239466;350000000.0;1725
2018-05-21;0.255;0.260;0.243;0.246;42320000.0;6530000000.0;25927070538;;3559;37;1.33;239851;323000000.0;1615
2018-05-22;0.246;0.247;0.218;0.220;38830000.0;6070000000.0;25927070538;;3816;34;1.36;240147;233000000.0;1621
2018-05-23;0.220;0.223;0.193;0.198;60210000.0;5380000000.0;25927070538;;4864;27;1.4;240717;358000000.0;2135
2018-05-24;0.198;0.210;0.189;0.207;47990000.0;5200000000.0;25927070538;;4224;31;1.41;241323;353000000.0;1957
2018-05-25;0.207;0.208;0.194;0.198;43440000.0;5200000000.0;25927070538;;4491;26;1.38;241808;314000000.0;2509
2018-05-26;0.198;0.204;0.193;0.195;39150000.0;5180000000.0;25927070538;;311;26;1.32;242254;237000000.0;1374
2018-05-27;0.195;0.195;0.190;0.192;41630000.0;5000000000.0;25927070538;;3578;26;1.28;242697;277000000.0;1541
2018-05-28;0.192;0.194;0.172;0.173;53350000.0;4730000000.0;25927070538;;4345;25;1.31;243237;263000000.0;2026
2018-05-29;0.173;0.208;0.171;0.202;108000000.0;5010000000.0;25927070538;;5284;29;1.12;243804;377000000.0;2409
2018-05-30;0.202;0.217;0.197;0.208;94830000.0;5370000000.0;25927070538;;4699;33;1.13;244596;259000000.0;2109
2018-05-31;0.208;0.228;0.204;0.223;111000000.0;5660000000.0;25927070538;;5437;35;1.15;245229;507000000.0;2459
2018-06-01;0.223;0.228;0.214;0.220;87730000.0;5700000000.0;25927070538;;3846;35;1.14;245806;413000000.0;1841
2018-06-02;0.220;0.229;0.216;0.227;65580000.0;5800000000.0;25927070538;;3461;35;1.13;246315;473000000.0;1587
2018-06-03;0.226;0.236;0.223;0.226;69980000.0;5960000000.0;25927070538;;4022;35;1.13;246841;358000000.0;1853
2018-06-04;0.227;0.230;0.209;0.212;59940000.0;5620000000.0;25927070538;;3884;35;1.14;247434;336000000.0;1846
2018-06-05;0.212;0.221;0.202;0.218;59480000.0;5460000000.0;25927070538;;3682;35;1.15;247981;314000000.0;1652
2018-06-06;0.218;0.219;0.208;0.214;50080000.0;5560000000.0;25927070538;;3802;35;1.14;248296;237000000.0;1572
2018-06-07;0.214;0.218;0.208;0.210;44740000.0;5500000000.0;25927070538;;3286;34;1.14;248709;260000000.0;1526
2018-06-08;0.210;0.210;0.201;0.205;40810000.0;5320000000.0;25927070538;;232;31;1.14;249151;135000000.0;998
2018-06-09;0.204;0.209;0.200;0.201;33980000.0;5310000000.0;25927070538;;2124;30;1.14;249655;112000000.0;809
2018-06-10;0.201;0.201;0.168;0.173;62750000.0;4790000000.0;25927070538;;3497;26;1.18;250423;295000000.0;1347
2018-06-11;0.173;0.180;0.165;0.179;54230000.0;4460000000.0;25927070538;;4504;27;1.13;250374;509000000.0;1405
2018-06-12;0.179;0.181;0.159;0.164;51210000.0;4420000000.0;25927070538;;3911;24;1.15;250641;336000000.0;1593
2018-06-13;0.163;0.166;0.145;0.158;56840000.0;4059999999.9999995;25927070538;;3515;24;1.13;251124;277000000.0;162
2018-06-14;0.158;0.175;0.153;0.171;78430000.0;4340000000.0;25927070538;;7256;32;1.17;251912;17140000000.0;2931
2018-06-15;0.171;0.171;0.160;0.161;41720000.0;4300000000.0;25927070538;;3572;30;1.18;251889;3050000000.0;1388
2018-06-16;0.161;0.164;0.158;0.162;25030000.0;4200000000.0;25927070538;;2528;26;1.18;252346;8500000000.0;113
2018-06-17;0.162;0.164;0.160;0.160;25790000.0;4200000000.0;25927070538;;2312;26;1.17;252716;8730000000.0;1041
2018-06-18;0.161;0.168;0.155;0.164;39240000.0;4170000000.0;25927070538;;2818;27;1.17;252637;6590000000.0;1128
2018-06-19;0.164;0.171;0.161;0.167;33159999.999999996;4260000000.0;25927070538;;3954;29;1.17;252093;13030000000.0;1395
2018-06-20;0.167;0.167;0.157;0.162;30280000.0;4160000000.0;25927070538;;2749;27;1.15;252527;8400000000.0;1356
2018-06-21;0.162;0.163;0.157;0.158;24170000.0;4139999999.9999995;25927070538;;2896;25;1.15;252933;10940000000.0;1303
2018-06-22;0.158;0.159;0.135;0.138;38640000.0;3770000000.0;25927070538;;306;22;1.17;25344;9540000000.0;1386
2018-06-23;0.138;0.142;0.134;0.137;20860000.0;3560000000.0;25927070538;;2739;22;1.13;253875;10220000000.0;123
2018-06-24;0.137;0.138;0.120;0.131;37690000.0;3310000000.0;25927070538;;3438;19;1.12;25424;10680000000.0;1456
2018-06-25;0.131;0.139;0.127;0.135;27450000.0;3460000000.0;25927070538;;3705;21;1.12;254936;12440000000.0;1642
2018-06-26;0.135;0.136;0.125;0.125;19830000.0;3390000000.0;25927070538;;2131;19;1.14;255256;8170000000.0;926
2018-06-27;0.125;0.128;0.123;0.127;19780000.0;3260000000.0;25927070538;;475;19;1.15;253698;9340000000.0;1297
2018-06-28;0.127;0.129;0.117;0.118;26870000.0;3220000000.0;25927070538;;283;17;1.13;254112;7670000000.0;1347
2018-06-29;0.118;0.127;0.114;0.125;40690000.0;3060000000.0;25927070538;;3376;20;0.94;254575;9790000000.0;162
2018-06-30;0.126;0.138;0.126;0.138;47140000.0;3470000000.0;25927070538;;3261;22;1;25507;8210000000.000001;1613
2018-07-01;0.138;0.146;0.133;0.142;46600000.0;3610000000.0;25927070538;;3266;25;0.97;255446;8010000000.0;1554
2018-07-02;0.142;0.161;0.137;0.154;60830000.0;3880000000.0;25927070538;;3959;27;1.03;256144;11260000000.0;1981
2018-07-03;0.154;0.160;0.148;0.149;57060000.0;4010000000.0;25927070538;;3287;25;1.02;256685;9200000000.0;1503
2018-07-04;0.150;0.160;0.145;0.151;35310000.0;3980000000.0;25927070538;;3104;26;1.03;257124;7280000000.0;1395
2018-07-05;0.151;0.155;0.143;0.147;44920000.0;3880000000.0;25927070538;;3074;25;1.01;257499;6250000000.0;1356
2018-07-06;0.147;0.148;0.138;0.145;34430000.0;3710000000.0;25927070538;;2643;25;1;257783;4960000000.0;1153
2018-07-07;0.145;0.148;0.137;0.148;28770000.0;3660000000.0;25927070538;;209;25;1.01;25816;4130000000.0;962
2018-07-08;0.148;0.150;0.144;0.145;30330000.0;3800000000.0;25927070538;;2483;25;1.01;258508;4750000000.0;12
2018-07-09;0.145;0.146;0.139;0.139;27170000.0;3710000000.0;25927070538;;2466;24;1.01;258884;4600000000.0;1158
2018-07-10;0.139;0.140;0.127;0.128;35150000.0;3440000000.0;25927070538;;2505;20;1.04;259284;4650000000.0;117
2018-07-11;0.128;0.134;0.125;0.131;30030000.0;3360000000.0;25927070538;;2519;20;0.96;259727;3960000000.0;1202
2018-07-12;0.131;0.131;0.122;0.127;25750000.0;3260000000.0;25927070538;;2411;20;0.95;260001;4019999999.9999995;1168
2018-07-13;0.127;0.143;0.125;0.138;51460000.0;3470000000.0;25927070538;;2781;22;0.96;260492;5900000000.0;1386
2018-07-14;0.137;0.141;0.133;0.137;39930000.0;3540000000.0;25927070538;;2523;22;0.96;260941;4470000000.0;1199
2018-07-15;0.137;0.146;0.135;0.142;32299999.999999996;3640000000.0;25927070538;;2298;24;0.93;261262;4260000000.0;1029
2018-07-16;0.142;0.158;0.140;0.157;50280000.0;3890000000.0;25927070538;;3205;27;0.98;261727;6770000000.0;1601
2018-07-17;0.156;0.176;0.150;0.171;80420000.0;4210000000.0;25927070538;;4051;28;1.03;261742;7810000000.0;1755
2018-07-18;0.171;0.196;0.171;0.180;145000000.0;4740000000.0;25927070538;;4713;30;1.04;262295;8189999999.999999;2243
2018-07-19;0.180;0.192;0.172;0.182;99160000.0;4720000000.0;25927070538;;346;30;1.04;262547;2530000000.0;1509
2018-07-20;0.182;0.183;0.159;0.161;95530000.0;4490000000.0;25927070538;;3682;28;1.11;263054;5280000000.0;1938
2018-07-21;0.161;0.169;0.154;0.164;63360000.0;4240000000.0;25927070538;;2697;27;1.11;263493;4440000000.0;1483
2018-07-22;0.163;0.179;0.162;0.169;62700000.0;4450000000.0;25927070538;;3062;27;1.11;26384;3600000000.0;1573
2018-07-23;0.169;0.180;0.164;0.164;70080000.0;4490000000.0;25927070538;;4144;27;1.03;264273;3190000000.0;2265
2018-07-24;0.164;0.178;0.160;0.173;84910000.0;4410000000.0;25927070538;;4139;27;1.04;264404;3330000000.0;1993
2018-07-25;0.173;0.177;0.166;0.172;81350000.0;4460000000.0;25927070538;;3569;28;1.03;264925;2380000000.0;1876
2018-07-26;0.173;0.175;0.162;0.164;55660000.0;4430000000.0;25927070538;;3031;26;1.04;265363;1650000000.0;158
2018-07-27;0.164;0.169;0.155;0.166;64420000.0;4210000000.0;25927070538;;2789;27;1;265825;1050000000.0;1268
2018-07-28;0.166;0.166;0.159;0.164;33180000.0;4230000000.0000005;25927070538;;2383;26;1;26608;862000000.0;907
2018-07-29;0.164;0.165;0.160;0.163;30810000.0;4200000000.0;25927070538;;2252;26;0.97;266563;849000000.0;951
2018-07-30;0.163;0.163;0.147;0.153;38290000.0;4040000000.0;25927070538;;2209;25;1;266938;482000000.0;937
2018-07-31;0.153;0.153;0.139;0.142;57790000.0;3740000000.0;25927070538;;2898;22;0.98;267401;838000000.0;1241
2018-08-01;0.142;0.145;0.135;0.140;40020000.0;3610000000.0;25927070538;;2506;22;0.98;267908;1060000000.0;1144
2018-08-02;0.140;0.141;0.128;0.131;35420000.0;3470000000.0;25927070538;;2883;19;0.96;268403;725000000.0;1223
2018-08-03;0.131;0.135;0.123;0.129;42450000.0;3330000000.0;25927070538;;2738;19;0.95;269012;859000000.0;1219
2018-08-04;0.129;0.134;0.123;0.126;27150000.0;3330000000.0;25927070538;;2252;19;0.95;269364;490000000.0;1007
2018-08-05;0.126;0.131;0.124;0.130;22650000.0;3320000000.0;25927070538;;1664;19;0.96;269641;342000000.0;756
2018-08-06;0.130;0.136;0.127;0.129;26800000.0;3380000000.0;25927070538;;2148;19;0.96;269948;356000000.0;937
2018-08-07;0.129;0.132;0.123;0.124;30160000.0;3330000000.0;25927070538;;144;18;0.96;270098;249000000.0;637
2018-08-08;0.124;0.124;0.109;0.113;38150000.0;3000000000.0;25927070538;;2441;17;1;270485;296000000.0;935
2018-08-09;0.113;0.126;0.113;0.122;42880000.0;3110000000.0;25927070538;;311;18;1.04;270684;476000000.0;1307
2018-08-10;0.122;0.124;0.112;0.115;36830000.0;3070000000.0;25927070538;;2474;17;1.02;271098;297000000.0;1176
2018-08-11;0.115;0.116;0.107;0.110;32189999.999999996;2890000000.0;25927070538;;2965;17;1.03;271583;2150000000.0;1366
2018-08-12;0.110;0.115;0.109;0.112;19010000.0;2900000000.0;25927070538;;2236;17;1.02;272;2080000000.0;1009
2018-08-13;0.112;0.114;0.101;0.101;28460000.0;2820000000.0;25927070538;;281;17;1.03;272467;2089999999.9999998;1326
2018-08-14;0.101;0.101;0.0841;0.0936;37700000.0;2360000000.0;25927070538;;4376;15;1.05;273225;2570000000.0;2078
2018-08-15;0.0936;0.101;0.0933;0.0937;42710000.0;2520000000.0;25927070538;;3817;15;1.03;273683;1930000000.0;1739
2018-08-16;0.0937;0.0983;0.0915;0.0947;27240000.0;2460000000.0;25927070538;;2507;15;0.96;27415;1300000000.0;1255
2018-08-17;0.0947;0.110;0.0939;0.110;52840000.0;2630000000.0;25927070538;;2979;17;1.07;274671;1510000000.0;1527
2018-08-18;0.110;0.112;0.0953;0.0985;55070000.0;2680000000.0;25927070538;;3122;16;1.09;27471;691000000.0;1361
2018-08-19;0.0985;0.104;0.0964;0.101;27240000.0;2600000000.0;25927070538;;2182;17;1.09;275072;550000000.0;1004
2018-08-20;0.101;0.103;0.0917;0.0918;32380000.000000004;2540000000.0;25927070538;;2458;15;1.08;275464;451000000.0;1136
2018-08-21;0.0920;0.0955;0.0905;0.0947;28670000.0;2410000000.0;25927070538;;2657;15;1.08;275898;361000000.0;1234
2018-08-22;0.0946;0.101;0.0869;0.0895;36500000.0;2450000000.0;25927070538;;4722;15;1.08;274325;1180000000.0;1217
2018-08-23;0.0894;0.0940;0.0881;0.0922;23240000.0;2350000000.0;25927070538;;2766;15;1.09;27469;1240000000.0;1275
2018-08-24;0.0922;0.0945;0.0904;0.0939;23050000.0;2390000000.0;25927070538;;2405;15;1.06;275006;733000000.0;113
2018-08-25;0.0938;0.0949;0.0919;0.0941;21120000.0;2420000000.0;25927070538;;2122;15;1.07;275232;341000000.0;991
2018-08-26;0.0942;0.0947;0.0906;0.0931;22150000.0;2390000000.0;25927070538;;2094;15;1.06;27553;293000000.0;975
2018-08-27;0.0931;0.102;0.0921;0.101;40570000.0;2490000000.0;25927070538;;3038;18;1.11;275807;673000000.0;1535
2018-08-28;0.101;0.107;0.0998;0.106;47150000.0;2670000000.0;25927070538;;3372;18;1.11;276142;417000000.0;1644
2018-08-29;0.106;0.109;0.101;0.105;43700000.0;2720000000.0;25927070538;;5677;19;1.12;274115;583000000.0;1654
2018-08-30;0.105;0.107;0.0966;0.101;33350000.0;2610000000.0;25927070538;;2724;19;1.11;274476;239000000.0;1332
2018-08-31;0.101;0.103;0.0985;0.102;24680000.0;2600000000.0;25927070538;;2572;19;1.09;274814;370000000.0;1299
2018-09-01;0.102;0.110;0.101;0.107;36800000.0;2750000000.0;25927070538;;278;19;1.11;275218;217000000.0;1427
2018-09-02;0.107;0.108;0.102;0.105;32750000.0;2720000000.0;25927070538;;2361;19;1.09;275547;139000000.0;1166
2018-09-03;0.105;0.106;0.102;0.104;24120000.0;2690000000.0;25927070538;;2471;19;1.09;275863;171000000.0;1148
2018-09-04;0.104;0.107;0.103;0.105;29190000.0;2720000000.0;25927070538;;2605;19;1.09;276262;477000000.0;1257
2018-09-05;0.105;0.106;0.0855;0.0862;51960000.0;2480000000.0;25927070538;;3425;16;1.23;276801;156000000.0;1658
2018-09-06;0.0862;0.0886;0.0806;0.0883;34570000.0;2190000000.0;25927070538;;3305;16;1.24;27733;166000000.0;1582
2018-09-07;0.0882;0.0892;0.0814;0.0828;25150000.0;2200000000.0;25927070538;;2737;14;1.25;27777;108000000.0;1318
2018-09-08;0.0828;0.0843;0.0765;0.0776;23560000.0;2089999999.9999998;25927070538;;2568;14;1.23;278164;85950000.0;122
2018-09-09;0.0775;0.0809;0.0737;0.0760;25680000.0;2000000000.0;25927070538;;278;14;1.19;278458;87590000.0;129
2018-09-10;0.0760;0.0782;0.0707;0.0734;30410000.0;1930000000.0;25927070538;;3037;15;1.18;278792;169000000.0;1391
2018-09-11;0.0735;0.0747;0.0658;0.0700;32150000.0;1820000000.0;25927070538;;34;14;1.18;279132;161000000.0;1487
2018-09-12;0.0700;0.0702;0.0608;0.0662;57610000.0;1650000000.0;25927070538;;4;14;1.19;27965;443000000.0;1903
2018-09-13;0.0662;0.0713;0.0650;0.0695;42790000.0;1770000000.0;25927070538;;3166;14;1.17;280102;201000000.0;1545
2018-09-14;0.0696;0.0708;0.0654;0.0675;30190000.0;1770000000.0;25927070538;;2793;14;1.15;280565;155000000.0;1343
2018-09-15;0.0674;0.0706;0.0673;0.0689;19520000.0;1790000000.0;25927070538;;2297;14;1.16;280859;108000000.0;1111
2018-09-16;0.0689;0.0700;0.0655;0.0698;18150000.0;1770000000.0;25927070538;;2335;14;1.16;281241;103000000.0;1144
2018-09-17;0.0698;0.0702;0.0625;0.0635;25990000.0;1730000000.0;25927070538;;2715;14;1.03;281556;93620000.0;1262
2018-09-18;0.0633;0.0701;0.0619;0.0689;33700000.0;1720000000.0;25927070538;;3062;14;1.04;281871;354000000.0;1434
2018-09-19;0.0689;0.0744;0.0662;0.0721;55090000.0;1830000000.0;25927070538;;2964;15;1.05;282326;158000000.0;1533
2018-09-20;0.0721;0.0838;0.0711;0.0809;51210000.0;1960000000.0;25927070538;;3809;16;1.1;282298;139000000.0;1577
2018-09-21;0.0809;0.0902;0.0805;0.0877;96830000.0;2210000000.0;25927070538;;4187;16;1.13;282861;115000000.0;1934
2018-09-22;0.0876;0.0890;0.0794;0.0833;39630000.0;2160000000.0;25927070538;;3002;16;1.13;283294;104000000.0;1374
2018-09-23;0.0832;0.0938;0.0826;0.0898;72180000.0;2320000000.0;25927070538;;3544;18;1.16;283677;178000000.0;1669
2018-09-24;0.0898;0.0919;0.0815;0.0824;49440000.0;2230000000.0;25927070538;;2848;16;1.19;284083;185000000.0;1357
2018-09-25;0.0825;0.0825;0.0743;0.0810;48940000.0;2020000000.0;25927070538;;3258;16;1.19;284661;126000000.0;1572
2018-09-26;0.0810;0.0830;0.0763;0.0791;35160000.0;2069999999.9999998;25927070538;;366;16;1.19;285001;91620000.0;1708
2018-09-27;0.0790;0.0888;0.0778;0.0862;57910000.0;2160000000.0;25927070538;;3166;16;1.2;285438;235000000.0;151
2018-09-28;0.0862;0.0898;0.0811;0.0838;53750000.0;2190000000.0;25927070538;;4118;16;1.2;286407;290000000.0;1797
2018-09-29;0.0835;0.0865;0.0810;0.0843;30140000.0;2170000000.0;25927070538;;2979;16;1.2;286995;222000000.0;1369
2018-09-30;0.0843;0.0870;0.0825;0.0849;28120000.0;2200000000.0;25927070538;;3072;16;1.19;287568;118000000.0;139
2018-10-01;0.0849;0.0863;0.0818;0.0842;25570000.0;2180000000.0;25927070538;;3305;16;1.19;28813;114000000.0;1478
2018-10-02;0.0842;0.0848;0.0811;0.0820;24450000.0;2150000000.0;25927070538;;3506;16;1.18;288446;91280000.0;1409
2018-10-03;0.0820;0.0820;0.0778;0.0804;23530000.0;2069999999.9999998;25927070538;;3239;15;1.18;28896;230000000.0;1424
2018-10-04;0.0803;0.0827;0.0799;0.0812;22780000.0;2109999999.9999998;25927070538;;2555;15;1.18;289379;349000000.0;1195
2018-10-05;0.0812;0.0839;0.0802;0.0830;21340000.0;2109999999.9999998;25927070538;;2516;15;1.18;289813;179000000.0;1188
2018-10-06;0.0830;0.0838;0.0805;0.0811;18970000.0;2120000000.0;25927070538;;2559;15;1.01;290215;112000000.0;1114
2018-10-07;0.0810;0.0851;0.0801;0.0842;20500000.0;2130000000.0;25927070538;;2366;17;1.02;290535;115000000.0;1018
2018-10-08;0.0843;0.0884;0.0831;0.0866;37920000.0;2220000000.0;25927070538;;3373;17;1;290814;621000000.0;1504
2018-10-09;0.0865;0.0875;0.0842;0.0859;22910000.0;2220000000.0;25927070538;;2855;17;0.97;291248;820000000.0;1264
2018-10-10;0.0858;0.0863;0.0828;0.0843;22500000.0;2180000000.0;25927070538;;225;16;0.97;291512;321000000.0;1057
2018-10-11;0.0847;0.0848;0.0684;0.0699;46070000.0;1950000000.0;25927070538;;2937;14;1.14;291945;184000000.0;1301
2018-10-12;0.0700;0.0757;0.0686;0.0723;26880000.0;1890000000.0;25927070538;;2461;15;1.13;292283;141000000.0;1132
2018-10-13;0.0720;0.0745;0.0716;0.0725;16990000.0;1890000000.0;25927070538;;2173;15;1.11;292572;77140000.0;961
2018-10-14;0.0728;0.0735;0.0695;0.0703;18480000.0;1860000000.0;25927070538;;2018;14;1.11;292833;79460000.0;923
2018-10-15;0.0704;0.0795;0.0688;0.0743;44340000.0;1880000000.0;25927070538;;3987;15;1.12;293414;406000000.0;1905
2018-10-16;0.0740;0.0761;0.0729;0.0749;17320000.0;1920000000.0;25927070538;;3116;15;1.12;293987;634000000.0;1511
2018-10-17;0.0748;0.0784;0.0744;0.0772;24240000.0;1970000000.0;25927070538;;4314;15;1.12;292983;545000000.0;1406
2018-10-18;0.0771;0.0783;0.0731;0.0747;20450000.0;1960000000.0;25927070538;;2972;15;1.08;293108;297000000.0;1281
2018-10-19;0.0745;0.0763;0.0732;0.0755;11870000.0;1930000000.0;25927070538;;2468;15;1.04;293355;341000000.0;1184
2018-10-20;0.0755;0.0771;0.0745;0.0758;13990000.0;1970000000.0;25927070538;;2916;15;1.03;293256;139000000.0;1156
2018-10-21;0.0762;0.0776;0.0750;0.0757;12160000.0;1970000000.0;25927070538;;2359;15;0.94;293418;128000000.0;1016
2018-10-22;0.0756;0.0764;0.0744;0.0757;11740000.0;1950000000.0;25927070538;;263;15;0.9;293828;174000000.0;1201
2018-10-23;0.0761;0.0761;0.0723;0.0746;12950000.0;1910000000.0;25927070538;;2789;15;0.88;294185;127000000.0;1252
2018-10-24;0.0745;0.0756;0.0737;0.0739;9380000.0;1930000000.0;25927070538;;2915;15;0.84;294393;130000000.0;1251
2018-10-25;0.0740;0.0746;0.0727;0.0735;7990000.0;1900000000.0;25927070538;;2784;15;0.79;294773;170000000.0;1231
2018-10-26;0.0736;0.0742;0.0720;0.0736;9520000.0;1890000000.0;25927070538;;2524;15;0.79;295094;206000000.0;1264
2018-10-27;0.0736;0.0742;0.0724;0.0727;7810000.0;1890000000.0;25927070538;;2384;15;0.79;295485;132000000.0;1149
2018-10-28;0.0727;0.0731;0.0720;0.0729;6910000.0;1880000000.0;25927070538;;2368;15;0.72;295791;82740000.0;1079
2018-10-29;0.0729;0.0732;0.0680;0.0696;12150000.0;1820000000.0;25927070538;;2715;14;0.73;296191;101000000.0;1222
2018-10-30;0.0695;0.0700;0.0688;0.0696;6820000.0;1800000000.0;25927070538;;2669;14;0.73;296605;87530000.0;1212
2018-10-31;0.0697;0.0709;0.0673;0.0700;10960000.0;1790000000.0;25927070538;;2891;14;0.72;296946;156000000.0;124
2018-11-01;0.0700;0.0713;0.0690;0.0707;6970000.0;1810000000.0;25927070538;;2619;14;0.73;297418;176000000.0;115
2018-11-02;0.0707;0.0732;0.0703;0.0723;12470000.0;1860000000.0;25927070538;;2772;15;0.73;297816;352000000.0;1287
2018-11-03;0.0724;0.0726;0.0703;0.0713;9580000.0;1850000000.0;25927070538;;223;15;0.73;298149;261000000.0;1038
2018-11-04;0.0716;0.0779;0.0708;0.0769;35310000.0;1940000000.0;25927070538;;3024;15;0.78;298468;318000000.0;1371
2018-11-05;0.0768;0.0787;0.0745;0.0761;27070000.0;1970000000.0;25927070538;;2982;15;0.77;298883;192000000.0;1391
2018-11-06;0.0761;0.0811;0.0760;0.0809;31060000.0;2040000000.0;25927070538;;378;15;0.8;299395;163000000.0;1726
2018-11-07;0.0810;0.0820;0.0776;0.0783;24370000.0;2060000000.0;25927070538;;3235;15;0.79;299896;143000000.0;1508
2018-11-08;0.0783;0.0793;0.0758;0.0762;22470000.0;2000000000.0;25927070538;;3013;15;0.79;300295;104000000.0;1407
2018-11-09;0.0762;0.0775;0.0732;0.0737;23810000.0;1950000000.0;25927070538;;2683;16;0.8;300667;740000000.0;1196
2018-11-10;0.0739;0.0758;0.0733;0.0747;14040000.0;1930000000.0;25927070538;;2302;16;0.8;301039;42000000.0;1016
2018-11-11;0.0747;0.0772;0.0738;0.0762;15240000.0;1960000000.0;25927070538;;261;16;0.54;30142;58380000.0;1189
2018-11-12;0.0762;0.0770;0.0746;0.0758;15200000.0;1970000000.0;25927070538;;2829;16;0.53;301773;168000000.0;1271
2018-11-13;0.0757;0.0759;0.0722;0.0725;14000000.0;1920000000.0;25927070538;;2385;16;0.55;302137;64290000.00000001;1077
2018-11-14;0.0728;0.0739;0.0594;0.0637;34170000.0;1700000000.0;25927070538;;3489;13;0.68;302433;789000000.0;1543
2018-11-15;0.0638;0.0644;0.0564;0.0629;44710000.0;1570000000.0;25927070538;;3716;13;0.65;302833;742000000.0;168
2018-11-16;0.0627;0.0634;0.0591;0.0602;17260000.0;1590000000.0;25927070538;;3316;12;0.66;303485;494000000.0;1575
2018-11-17;0.0604;0.0606;0.0585;0.0602;11480000.0;1540000000.0;25927070538;;2369;12;0.65;303485;301000000.0;973
2018-11-18;0.0602;0.0628;0.0599;0.0614;10150000.0;1590000000.0;25927070538;;409;13;0.64;303586;2069999.9999999998;164
2018-11-19;0.0616;0.0616;0.0503;0.0512;35390000.0;1400000000.0;25927070538;;1064;11;0.82;303703;76000000.0;473
2018-11-20;0.0513;0.0520;0.0413;0.0442;40800000.0;1200000000.0;25927070538;;2672;10;0.95;304119;390000000.0;1271
2018-11-21;0.0442;0.0482;0.0422;0.0474;19990000.0;1170000000.0;25927070538;;1667;10;0.99;304339;174000000.0;772
2018-11-22;0.0475;0.0480;0.0431;0.0434;10820000.0;1190000000.0;25927070538;;1378;10;1.02;304505;97020000.0;666
2018-11-23;0.0433;0.0441;0.0409;0.0426;14320000.0;1100000000.0;25927070538;;1427;9;1.02;304679;132000000.0;705
2018-11-24;0.0430;0.0443;0.0358;0.0378;17070000.0;1040000000.0;25927070538;;1457;9;1.08;304902;128000000.0;708
2018-11-25;0.0379;0.0386;0.0319;0.0372;22760000.0;911000000.0;25927070538;;3373;9;1.08;30555;84870000.0;1288
2018-11-26;0.0373;0.0393;0.0332;0.0355;22710000.0;940000000.0;25927070538;;3692;8;1.08;306378;85990000.0;1532
2018-11-27;0.0355;0.0368;0.0332;0.0361;11950000.0;901000000.0;25927070538;;3276;8;1.09;307054;75450000.0;1399
2018-11-28;0.0364;0.0439;0.0362;0.0420;30080000.0;1030000000.0;25927070538;;3746;8;1.24;3078;71930000.0;1628
2018-11-29;0.0419;0.0446;0.0393;0.0416;25230000.0;1080000000.0;25927070538;;3958;8;1.23;308508;46970000.0;1565
2018-11-30;0.0416;0.0422;0.0373;0.0386;18630000.0;1020000000.0;25927070538;;3131;8;1.24;309188;41590000.0;1386
2018-12-01;0.0386;0.0422;0.0377;0.0410;11930000.0;1040000000.0;25927070538;;2709;8;1.27;309616;66379999.99999999;1093
2018-12-02;0.0410;0.0432;0.0401;0.0414;15410000.0;1070000000.0000001;25927070538;;2474;8;1.27;310059;20950000.0;1094
2018-12-03;0.0415;0.0416;0.0374;0.0381;14550000.0;1020000000.0;25927070538;;2147;8;1.28;310336;41570000.0;963
2018-12-04;0.0381;0.0396;0.0367;0.0373;15600000.0;987000000.0;25927070538;;3461;8;1.28;310512;29450000.0;1336
2018-12-05;0.0372;0.0373;0.0335;0.0339;18570000.0;920000000.0;25927070538;;3546;8;1.25;311229;38970000.0;158
2018-12-06;0.0338;0.0354;0.0301;0.0302;17440000.0;859000000.0;25927070538;;5618;7;1.28;310896;34520000.0;2948
2018-12-07;0.0303;0.0307;0.0271;0.0296;23310000.0;751000000.0;25927070538;;3874;6;1.24;311627;29830000.0;1692
2018-12-08;0.0296;0.0320;0.0284;0.0303;11710000.0;779000000.0;25927070538;;2782;7;1.26;312161;13640000.0;1166
2018-12-09;0.0304;0.0326;0.0296;0.0312;9870000.0;802000000.0;25927070538;;2917;7;1.27;312659;9990000.0;1186
2018-12-10;0.0314;0.0319;0.0291;0.0297;7210000.0;785000000.0;25927070538;;2596;6;1.27;313059;25650000.0;1052
2018-12-11;0.0297;0.0301;0.0285;0.0292;5440000.0;755000000.0;25927070538;;2582;6;1.27;313505;32900000.0;1141
2018-12-12;0.0292;0.0310;0.0288;0.0303;6410000.0;780000000.0;25927070538;;2972;7;1.28;314004;42170000.0;1342
2018-12-13;0.0303;0.0306;0.0286;0.0289;6670000.0;771000000.0;25927070538;;6707;7;1.28;311128;1630000000.0;1502
