Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Volatility;Active Addresses Count;Transaction Volume;Transactions Count
2021-01-19;0.0317;0.0324;0.0306;0.0307;122000000.0;2270000000.0;71659666475.81;42590.0;1.12;579444;228000000.0;2938586
2021-01-20;0.0306;0.0313;0.0291;0.0305;106000000.0;2160000000.0;71659663073.18;41910.0;1.11;700307;215000000.0;3335645
2021-01-21;0.0305;0.0306;0.0275;0.0276;98940000.0;2069999999.9999998;71659665875.48;38390.0;1.13;641719;98910000.0;3301197
2021-01-22;0.0276;0.0290;0.0263;0.0286;93180000.0;2009999999.9999998;71659656452.21;39510.0;1.04;653933;152000000.0;3481371
2021-01-23;0.0286;0.0295;0.0281;0.0293;65510000.00000001;2069999999.9999998;71659664407.34;40310.0;0.97;512766;115000000.0;3330795
2021-01-24;0.0293;0.0307;0.0290;0.0300;87480000.0;2140000000.0000002;71659648775.38;41440.0;0.97;39859;68560000.0;3178307
2021-01-25;0.0300;0.0327;0.0294;0.0295;175000000.0;2210000000.0;71659660807.32;40940.0;0.96;47842;315000000.0;3378828
2021-01-26;0.0295;0.0300;0.0284;0.0295;112000000.0;2100000000.0;71659650365.63;40730.0;0.95;586333;204000000.0;3411727
2021-01-27;0.0296;0.0296;0.0275;0.0283;101000000.0;2040000000.0;71659651685.15;39050.0;0.97;565364;126000000.0;3224034
2021-01-28;0.0284;0.0300;0.0279;0.0297;108000000.0;2100000000.0;71659645180.65;41150.0;0.95;605984;366000000.0;3146773
2021-01-29;0.0296;0.0449;0.0294;0.0333;1360000000.0;2550000000.0;71659649998.81;45690.0;1.05;510663;385000000.0;3206277
2021-01-30;0.0334;0.0336;0.0306;0.0322;316000000.0;2290000000.0;71659666181.76;43930.0;1.04;577393;147000000.0;3388681
2021-01-31;0.0321;0.0348;0.0309;0.0316;400000000.0;2320000000.0;71659648886.34;43620.0;1.04;491985;125000000.0;3286795
2021-02-01;0.0315;0.0350;0.0312;0.0330;540000000.0;2360000000.0;71659656298.26;45650.0;1.04;527789;152000000.0;3323261
2021-02-02;0.0330;0.0335;0.0322;0.0332;147000000.0;2370000000.0;71659651490.15;45950.0;1.01;466067;86160000.0;3307026
2021-02-03;0.0332;0.0353;0.0332;0.0345;184000000.0;2440000000.0;71659659282.41;47730.0;1.01;513171;103000000.0;3542049
2021-02-04;0.0345;0.0348;0.0322;0.0331;213000000.0;2410000000.0;71659654663.46;46050.0;0.98;526928;103000000.0;3515015
2021-02-05;0.0332;0.0366;0.0330;0.0362;325000000.0;2510000000.0;71659652573.14;50150.0;1.01;586883;140000000.0;3123827
2021-02-06;0.0363;0.0365;0.0334;0.0352;282000000.0;2500000000.0;71659648439.43;48470.0;1.02;621254;87670000.0;3181439
2021-02-07;0.0351;0.0374;0.0341;0.0360;422000000.0;2540000000.0;71659654907.23;49510.0;1.01;618613;115000000.0;3221254
2021-02-08;0.0360;0.0418;0.0353;0.0405;617000000.0;2750000000.0;71659650799.76;56200.0;0.99;620001;203000000.0;3351126
2021-02-09;0.0404;0.0510;0.0404;0.0461;1170000000.0;3290000000.0;71659657383.2;64489.99999999999;1.2;634655;312000000.0;3465089
2021-02-10;0.0462;0.0498;0.0415;0.0463;583000000.0;3300000000.0;71659658638.37;63600.0;1.02;587038;241000000.0;3209410
2021-02-11;0.0464;0.0592;0.0444;0.0568;791000000.0;3560000000.0;71659653196.97;78990.0;1.02;559311;221000000.0;3092090
2021-02-12;0.0569;0.0579;0.0516;0.0553;749000000.0;3930000000.0;71659661636.63;76850.0;1.24;617266;228000000.0;3151109
2021-02-13;0.0553;0.0613;0.0516;0.0601;810000000.0;4070000000.0000005;71659659043.73;82670.0;1.23;601193;244000000.0;3168967
2021-02-14;0.0601;0.0603;0.0523;0.0553;568000000.0;4050000000.0;71659651805.38;77030.0;1.3;660934;169000000.0;3502936
2021-02-15;0.0552;0.0564;0.0458;0.0508;770000000.0;3680000000.0;71659652927.02;70470.0;1.3;674201;221000000.0;3883286
2021-02-16;0.0508;0.0552;0.0492;0.0521;475000000.0;3750000000.0;71659656397.91;71710.0;1.34;666535;155000000.0;3482826
2021-02-17;0.0520;0.0539;0.0489;0.0525;487000000.0;3740000000.0;71659661069.41;72610.0;1.33;633148;145000000.0;3140953
2021-02-18;0.0526;0.0556;0.0521;0.0549;552000000.0;3870000000.0;71659655523.52;75370.0;1.32;786997;140000000.0;3553085
2021-02-19;0.0550;0.0644;0.0540;0.0608;741000000.0;4300000000.0;71659651453.73;84050.0;1.34;792704;1020000000.0;3659950
2021-02-20;0.0608;0.0637;0.0550;0.0578;535000000.0;4330000000.0;71659653315.4;79290.0;1.29;759384;269000000.0;3615765
2021-02-21;0.0576;0.0614;0.0564;0.0595;548000000.0;4250000000.0;71659651426.01;81570.0;1.31;717573;223000000.0;3512145
2021-02-22;0.0595;0.0596;0.0475;0.0543;693000000.0;3920000000.0;71659661088.65;74590.0;1.41;71983;202000000.0;3374204
2021-02-23;0.0543;0.0546;0.0383;0.0450;471000000.0;3270000000.0;71659654963.55;61740.0;1.55;717243;320000000.0;3537800
2021-02-24;0.0450;0.0499;0.0433;0.0480;339000000.0;3400000000.0;71659662808.08;66050.0;1.52;715329;198000000.0;3301754
2021-02-25;0.0480;0.0501;0.0449;0.0452;238000000.0;3450000000.0;71659652776.31;63170.0;1.52;707116;130000000.0;3200012
2021-02-26;0.0452;0.0469;0.0423;0.0452;237000000.0;3230000000.0;71659650179.76;62220.0;1.53;63257;155000000.0;2713818
2021-02-27;0.0452;0.0484;0.0451;0.0466;190000000.0;3360000000.0;71659653285.55;64040.00000000001;1.53;63956;116000000.0;2774416
2021-02-28;0.0465;0.0469;0.0432;0.0457;231000000.0;3210000000.0;71659658936.84;63320.0;1.5;683074;132000000.0;2971396
2021-03-01;0.0457;0.0483;0.0450;0.0479;266000000.0;3340000000.0;71659658594.62;65970.0;1.48;799998;108000000.0;3356883
2021-03-02;0.0479;0.0489;0.0455;0.0469;215000000.0;3380000000.0;71659657779.72;64650.00000000001;1.49;768872;106000000.0;3072395
2021-03-03;0.0469;0.0497;0.0465;0.0489;173000000.0;3470000000.0;71659653171.71;67920.0;1.48;675564;194000000.0;2974631
2021-03-04;0.0489;0.0534;0.0484;0.0514;500000000.0;3660000000.0;71659657720.92;70270.0;1.48;696133;267000000.0;2957183
2021-03-05;0.0513;0.0514;0.0485;0.0502;234000000.0;3570000000.0;71659662495.67;69190.0;1.49;657342;158000000.0;2911418
2021-03-06;0.0502;0.0508;0.0487;0.0502;192000000.0;3580000000.0;71659657769.76;69440.0;1.48;671308;110000000.0;2922525
2021-03-07;0.0502;0.0519;0.0500;0.0517;268000000.0;3650000000.0;71659658035.36;71360.0;1.45;653397;89540000.0;2863198
2021-03-08;0.0518;0.0533;0.0502;0.0531;283000000.0;3730000000.0;71659660947.62;73040.0;1.44;685493;180000000.0;2828046
2021-03-09;0.0531;0.0536;0.0521;0.0532;223000000.0;3790000000.0;71659654603.41;73380.0;1.45;739016;174000000.0;3114323
2021-03-10;0.0533;0.0535;0.0505;0.0514;259000000.0;3740000000.0;71659658737.69;71380.0;1.4;710977;152000000.0;3045686
2021-03-11;0.0514;0.0519;0.0497;0.0515;207000000.0;3650000000.0;71659656178.36;71210.0;1.33;79108;143000000.0;3324391
2021-03-12;0.0516;0.0518;0.0486;0.0500;179000000.0;3620000000.0;71659661734.81;68890.0;1.34;695714;142000000.0;3091903
2021-03-13;0.0499;0.0542;0.0488;0.0529;258000000.0;3700000000.0;71659652996.22;73120.0;1.1;671836;190000000.0;3114156
2021-03-14;0.0529;0.0538;0.0510;0.0511;207000000.0;3740000000.0;71659653268.68;71530.0;1.1;683536;273000000.0;3350237
2021-03-15;0.0511;0.0522;0.0483;0.0507;332000000.0;3620000000.0;71659664053.78;70720.0;1.06;803069;201000000.0;3687091
2021-03-16;0.0507;0.0532;0.0490;0.0524;262000000.0;3690000000.0;71659657581.34;72090.0;1.03;721898;206000000.0;3571994
2021-03-17;0.0525;0.0559;0.0520;0.0548;350000000.0;3850000000.0;71659661701.06;75690.0;1;89022;283000000.0;4060458
2021-03-18;0.0549;0.0553;0.0530;0.0533;243000000.0;3860000000.0;71659651260.79;73750.0;1;1107440;184000000.0;4270884
2021-03-19;0.0533;0.0596;0.0521;0.0586;290000000.0;4010000000.0;71659656505.38;80990.0;1.05;1058173;325000000.0;4161555
2021-03-20;0.0586;0.0685;0.0585;0.0609;755000000.0;4590000000.0;71659656515.9;84670.0;1.11;1005967;662000000.0;4091249
2021-03-21;0.0608;0.0646;0.0586;0.0634;365000000.0;4410000000.0;71659652318.74;86810.0;1;895109;356000000.0;3815959
2021-03-22;0.0633;0.0663;0.0588;0.0593;413000000.0;4510000000.0;71659658482.32;82830.0;0.99;908791;394000000.0;3525432
2021-03-23;0.0593;0.0616;0.0575;0.0586;316000000.0;4260000000.0;71659662565.17;80960.0;1.02;838251;246000000.0;3271823
2021-03-24;0.0586;0.0622;0.0544;0.0557;335000000.0;4250000000.0;71659652707.13;77080.0;0.97;881123;240000000.0;3280850
2021-03-25;0.0556;0.0563;0.0532;0.0553;320000000.0;3930000000.0;71659652852.21;76770.0;0.77;74144;259000000.0;2806844
2021-03-26;0.0553;0.0663;0.0553;0.0647;636000000.0;4450000000.0;71659663528.59;89570.0;0.9;732946;429000000.0;2920740
2021-03-27;0.0648;0.0676;0.0627;0.0636;363000000.0;4660000000.0;71659653607.38;88250.0;0.89;735477;254000000.0;3072823
2021-03-28;0.0636;0.0647;0.0619;0.0637;271000000.0;4550000000.0;71659655157.53;87580.0;0.9;759871;153000000.0;2905852
2021-03-29;0.0636;0.0658;0.0632;0.0648;207000000.0;4630000000.0;71659661978.43;89500.0;0.9;795895;190000000.0;2971834
2021-03-30;0.0647;0.0668;0.0642;0.0660;200000000.0;4690000000.0;71659657435.23;90810.0;0.89;810164;371000000.0;3375307
2021-03-31;0.0661;0.0977;0.0655;0.0930;1820000000.0;5860000000.0;71659653434.62;130000.0;1.24;939867;1170000000.0;3647174
2021-04-01;0.0931;0.0947;0.0823;0.0855;1530000000.0;6310000000.0;71659656303.83;120000.0;1.65;856194;660000000.0;3323424
2021-04-02;0.0855;0.0926;0.0843;0.0924;978000000.0;6330000000.0;71659659132.79;130000.0;1.65;819661;492000000.0;3411939
2021-04-03;0.0924;0.111;0.0880;0.101;1840000000.0;7220000000.0;71659653972.75;140000.0;1.68;861034;942000000.0;3503987
2021-04-04;0.101;0.129;0.0998;0.128;1970000000.0;8230000000.0;71659656769.65;170000.0;1.7;893213;1030000000.0;3395423
2021-04-05;0.128;0.149;0.126;0.137;3910000000.0;9810000000.0;71659659029.56;180000.0;1.87;989926;1350000000.0;3771220
2021-04-06;0.137;0.139;0.111;0.124;2420000000.0;8980000000.0;71659658892.45;160000.0;1.91;970094;1060000000.0;3659294
2021-04-07;0.124;0.126;0.104;0.110;2120000000.0;8109999999.999999;71659654948.66;150000.0;2.03;85931;893000000.0;3347475
2021-04-08;0.110;0.126;0.110;0.123;1370000000.0;8560000000.000001;71659659541.96;160000.0;2;862679;1180000000.0;3044662
2021-04-09;0.123;0.125;0.114;0.116;456000000.0;8550000000.000001;71659656841.63;160000.0;2.01;838993;400000000.0;2894903
2021-04-10;0.116;0.128;0.112;0.126;671000000.0;8610000000.0;71659654765.63;170000.0;2.02;836721;597000000.0;2742176
2021-04-11;0.126;0.127;0.118;0.122;874000000.0;8690000000.0;71659655883.16;170000.0;2.03;792529;373000000.0;2713534
2021-04-12;0.122;0.137;0.121;0.129;1590000000.0;9380000000.0;71659658390.33;180000.0;2.03;82462;881000000.0;2890008
2021-04-13;0.129;0.155;0.128;0.146;1480000000.0;10160000000.0;71659656609.72;200000.0;2.07;838729;1030000000.0;3083905
2021-04-14;0.146;0.156;0.133;0.140;1270000000.0;10320000000.0;71659655300.88;190000.0;2.07;780534;912000000.0;2835371
2021-04-15;0.140;0.169;0.136;0.164;1820000000.0;11000000000.0;71659656084.29;230000.0;2.07;993012;1170000000.0;3361602
2021-04-16;0.164;0.178;0.135;0.161;1770000000.0;11280000000.0;71659656569.61;220000.0;2.1;906729;1180000000.0;3578709
2021-04-17;0.161;0.180;0.153;0.155;1280000000.0;11950000000.0;71659659335.65;210000.0;2.11;916227;934000000.0;3555598
2021-04-18;0.156;0.157;0.124;0.143;1050000000.0;9980000000.0;71659658794.39;190000.0;2.17;85681;943000000.0;3227916
2021-04-19;0.143;0.148;0.130;0.130;778000000.0;10000000000.0;71659655117.46;180000.0;2.17;938791;609000000.0;3716909
2021-04-20;0.130;0.135;0.117;0.133;1210000000.0;9060000000.0;71659656841.63;180000.0;2.19;939131;634000000.0;3933653
2021-04-21;0.133;0.136;0.122;0.123;440000000.0;9320000000.0;71659654996.63;170000.0;2.17;962123;340000000.0;3468091
2021-04-22;0.123;0.130;0.109;0.110;711000000.0;8650000000.0;71659656639.07;150000.0;2.19;85074;459000000.0;3076100
2021-04-23;0.110;0.113;0.0904;0.109;901000000.0;7130000000.0;71659656124.15;150000.0;2.26;885901;718000000.0;3125223
2021-04-24;0.109;0.115;0.102;0.103;520000000.0;7730000000.0;71659660307.93;140000.0;2.23;763709;397000000.0;2640770
2021-04-25;0.103;0.110;0.0966;0.102;439000000.0;7450000000.0;71659657481.91;140000.0;2.19;741836;280000000.0;2589642
2021-04-26;0.102;0.118;0.100;0.117;680000000.0;8020000000.0;71659660626.84;160000.0;2.21;796609;336000000.0;2884637
2021-04-27;0.117;0.129;0.116;0.126;570000000.0;8860000000.0;71659657680.48;170000.0;2.23;88358;720000000.0;3496066
2021-04-28;0.126;0.130;0.116;0.123;751000000.0;8770000000.0;71659658891.15;170000.0;2.24;827597;289000000.0;3095224
2021-04-29;0.123;0.125;0.118;0.121;332000000.0;8710000000.0;71659655328.12;170000.0;2.25;829578;173000000.0;3217295
2021-04-30;0.121;0.133;0.119;0.132;494000000.0;9110000000.0;71659658488.46;180000.0;1.81;851954;315000000.0;3416853
2021-05-01;0.132;0.134;0.128;0.131;346000000.0;9360000000.0;71659657231.97;180000.0;1.79;79772;208000000.0;3142648
2021-05-02;0.131;0.132;0.125;0.128;252000000.0;9190000000.0;71659656940.75;180000.0;1.77;7879;184000000.0;3065702
2021-05-03;0.128;0.137;0.127;0.132;421000000.0;9490000000.0;71659657852.5;180000.0;1.76;79505;268000000.0;3170717
2021-05-04;0.132;0.132;0.118;0.119;642000000.0;8940000000.0;71659658911.81;170000.0;1.52;938581;372000000.0;3770693
2021-05-05;0.119;0.147;0.118;0.147;860000000.0;9530000000.0;71659659139.38;200000.0;1.6;982996;699000000.0;3521818
2021-05-06;0.147;0.158;0.138;0.152;1440000000.0;10600000000.0;71659659149.95;210000.0;1.68;991146;825000000.0;3691337
2021-05-07;0.152;0.170;0.140;0.148;2049999999.9999998;11320000000.0;71659656154.3;200000.0;1.62;999232;963000000.0;4240033
2021-05-08;0.148;0.153;0.141;0.143;625000000.0;10570000000.0;71659656404.78;200000.0;1.59;1051818;417000000.0;4523236
2021-05-09;0.143;0.146;0.135;0.143;885000000.0;10100000000.0;71659659448.75;200000.0;1.57;1037810;396000000.0;3915502
2021-05-10;0.143;0.148;0.120;0.127;658000000.0;9910000000.0;71659659096.19;180000.0;1.55;1183685;547000000.0;4636787
2021-05-11;0.127;0.140;0.121;0.139;544000000.0;9440000000.0;71659659690.86;190000.0;1.61;1245861;537000000.0;4433523
2021-05-12;0.139;0.147;0.118;0.119;828000000.0;9830000000.0;71659657167.3;170000.0;1.62;1108641;576000000.0;3890212
2021-05-13;0.119;0.127;0.107;0.122;743000000.0;8550000000.000001;71659659547.96;170000.0;1.62;1098062;524000000.0;3753480
2021-05-14;0.122;0.129;0.119;0.125;459000000.0;8910000000.0;71659655203.62;170000.0;1.62;1045542;310000000.0;3891544
2021-05-15;0.125;0.127;0.118;0.121;528000000.0;8770000000.0;71659654738;170000.0;1.5;1020911;313000000.0;3475248
2021-05-16;0.121;0.131;0.114;0.120;695000000.0;8840000000.0;71659658022.77;160000.0;1.51;965569;297000000.0;3169027
2021-05-17;0.120;0.120;0.109;0.113;438000000.0;8210000000.000001;71659657595.36;150000.0;1.51;1010895;348000000.0;3575747
2021-05-18;0.113;0.120;0.112;0.116;381000000.0;8320000000.0;71659660042.8;160000.0;1.49;967174;251000000.0;3446853
2021-05-19;0.116;0.118;0.0630;0.0790;1390000000.0;6450000000.0;71659659830.67;110000.0;1.71;982897;877000000.0;3278074
2021-05-20;0.0792;0.0934;0.0738;0.0894;531000000.0;6070000000.0;71659661066.03;120000.0;1.87;1039652;506000000.0;3408325
2021-05-21;0.0895;0.0933;0.0712;0.0780;508000000.0;5930000000.0;71659656473;110000.0;1.9;969758;599000000.0;3270658
2021-05-22;0.0781;0.0795;0.0710;0.0754;335000000.0;5420000000.0;71659655132.7;100000.0;1.89;805815;202000000.0;2675661
2021-05-23;0.0753;0.0771;0.0557;0.0630;455000000.0;4620000000.0;71659659191.56;87060.0;2.03;899579;305000000.0;3301726
2021-05-24;0.0630;0.0771;0.0619;0.0771;348000000.0;4980000000.0;71659653942.04;100000.0;2.02;1182329;351000000.0;3577153
2021-05-25;0.0770;0.0812;0.0715;0.0772;381000000.0;5430000000.0;71659657728.05;110000.0;2.11;944058;236000000.0;3329925
2021-05-26;0.0772;0.0845;0.0760;0.0832;352000000.0;5760000000.0;71659655810.56;110000.0;2.05;885903;249000000.0;3266029
2021-05-27;0.0832;0.0833;0.0767;0.0795;203000000.0;5760000000.0;71659658799.98;110000.0;2.04;930197;187000000.0;3502960
2021-05-28;0.0791;0.0801;0.0703;0.0721;336000000.0;5320000000.0;71659656015.1;99410.0;2.06;882199;177000000.0;3643499
2021-05-29;0.0721;0.0745;0.0671;0.0688;184000000.0;5070000000.0;71659661480.51;94860.0;2.07;1230322;125000000.0;4437968
2021-05-30;0.0688;0.0732;0.0666;0.0720;158000000.0;5100000000.0;71659658675.45;98670.0;2.05;1475388;114000000.0;4962345
2021-05-31;0.0719;0.0769;0.0698;0.0768;190000000.0;5250000000.0;71659653204.29;110000.0;2.05;993634;174000000.0;4236542
2021-06-01;0.0768;0.0775;0.0736;0.0761;166000000.0;5400000000.0;71659653910.05;100000.0;2.06;1079760;127000000.0;4413524
2021-06-02;0.0762;0.0797;0.0745;0.0780;170000000.0;5530000000.0;71659661819.06;110000.0;2.06;1130720;145000000.0;4349625
2021-06-03;0.0780;0.0825;0.0771;0.0822;172000000.0;5730000000.0;71659653956.61;110000.0;2.04;1298332;157000000.0;4781298
2021-06-04;0.0822;0.0829;0.0738;0.0772;224000000.0;5530000000.0;71659661556.27;110000.0;1.88;1209909;170000000.0;5139997
2021-06-05;0.0771;0.0798;0.0742;0.0756;178000000.0;5520000000.0;71659656661.61;100000.0;1.87;1292144;197000000.0;4986567
2021-06-06;0.0756;0.0775;0.0753;0.0775;116000000.0;5500000000.0;71659659882.7;110000.0;1.87;1114930;88430000.0;4572363
2021-06-07;0.0775;0.0786;0.0711;0.0717;154000000.0;5460000000.0;71659660719.67;99060.0;1.87;1064190;126000000.0;4386253
2021-06-08;0.0718;0.0733;0.0673;0.0725;202000000.0;5050000000.0;71659662209.23;100000.0;1.88;1160071;202000000.0;4878341
2021-06-09;0.0725;0.0754;0.0700;0.0754;176000000.0;5230000000.0;71659660628.65;100000.0;1.86;1071159;177000000.0;4260933
2021-06-10;0.0753;0.0772;0.0714;0.0726;192000000.0;5330000000.0;71659652911.99;100000.0;1.83;1244117;410000000.0;4976991
2021-06-11;0.0725;0.0734;0.0685;0.0692;133000000.0;5130000000.0;71659657404.68;94880.0;1.77;1126025;175000000.0;6223653
2021-06-12;0.0692;0.0692;0.0658;0.0681;121000000.0;4850000000.0;71659656893.03;94220.0;1.77;977315;87060000.0;3950212
2021-06-13;0.0681;0.0719;0.0666;0.0715;106000000.0;4930000000.0;71659657023.18;98490.0;1.77;1023533;105000000.0;4457912
2021-06-14;0.0716;0.0728;0.0700;0.0721;120000000.0;5110000000.0;71659659059.37;98930.0;1.78;1262911;91080000.0;4789279
2021-06-15;0.0721;0.0738;0.0708;0.0717;116000000.0;5160000000.0;71659661508.35;98690.0;1.78;1106766;101000000.0;4831702
2021-06-16;0.0717;0.0727;0.0685;0.0689;126000000.0;5050000000.0;71659655987.87;94200.0;1.77;1192654;91440000.0;4498218
2021-06-17;0.0689;0.0740;0.0687;0.0739;122000000.0;5120000000.0;71659653648.78;99240.0;1.77;1198383;133000000.0;4814485
2021-06-18;0.0739;0.0748;0.0682;0.0696;224000000.0;5150000000.0;71659660935.17;95920.0;1.42;1187972;134000000.0;5047096
2021-06-19;0.0696;0.0702;0.0682;0.0683;98700000.0;4970000000.0;71659660386.18;94830.0;1.35;1221016;82430000.0;4925041
2021-06-20;0.0683;0.0687;0.0633;0.0677;112000000.0;4770000000.0;71659657581.85;93600.0;1.28;1120261;95840000.0;4691174
2021-06-21;0.0678;0.0680;0.0534;0.0536;206000000.0;4330000000.0;71659661997.86;74630.0;1.36;1212317;137000000.0;4897746
2021-06-22;0.0535;0.0564;0.0465;0.0510;235000000.0;3710000000.0;71659657952.99;70130.0;1.35;1263084;189000000.0;5272274
2021-06-23;0.0511;0.0587;0.0495;0.0580;185000000.0;3940000000.0;71659662643.7;78380.0;1.14;1211117;157000000.0;5200629
2021-06-24;0.0581;0.0680;0.0578;0.0661;335000000.0;4640000000.0;71659652843.06;91170.0;1.34;1181483;282000000.0;5152254
2021-06-25;0.0661;0.0688;0.0601;0.0614;233000000.0;4550000000.0;71659659476.9;85130.0;1.31;1224079;153000000.0;5049672
2021-06-26;0.0614;0.0630;0.0589;0.0627;147000000.0;4380000000.0;71659652852.01;86120.0;1.3;1112110;116000000.0;4227873
2021-06-27;0.0627;0.0650;0.0610;0.0648;113000000.0;4490000000.0;71659655077.9;89270.0;1.27;1345904;70410000.0;5116735
2021-06-28;0.0648;0.0666;0.0642;0.0653;108000000.0;4680000000.0;71659655467.35;90000.0;1.26;2019302;104000000.0;6383112
2021-06-29;0.0653;0.0698;0.0651;0.0679;186000000.0;4880000000.0;71659662104.47;93540.0;1.27;1882192;117000000.0;7174926
2021-06-30;0.0679;0.0687;0.0639;0.0683;233000000.0;4750000000.0;71659657369.49;93800.0;1.25;2085087;119000000.0;7477837
2021-07-01;0.0683;0.0683;0.0637;0.0648;109000000.0;4670000000.0;71659657369.49;89340.0;1.25;1953007;87090000.0;7760471
2021-07-02;0.0647;0.0666;0.0633;0.0666;88020000.0;4620000000.0;71659657369.49;91600.0;1.25;2002676;80790000.0;7819547
2021-07-03;0.0666;0.0674;0.0652;0.0668;83540000.0;4760000000.0;71659657369.49;92000.0;1.24;1957665;66610000.0;7145482
2021-07-04;0.0668;0.0683;0.0651;0.0674;101000000.0;4810000000.0;71659657369.49;93090.0;1.22;1946505;68270000.0;7937708
2021-07-05;0.0672;0.0675;0.0636;0.0645;112000000.0;4690000000.0;71659657369.49;89600.0;1.23;2202496;75970000.0;8193569
2021-07-06;0.0645;0.0664;0.0639;0.0650;90300000.0;4670000000.0;71659657369.49;89330.0;1.22;2204694;67320000.0;9272346
2021-07-07;0.0649;0.0660;0.0642;0.0643;106000000.0;4680000000.0;71659657369.49;88720.0;1.2;2177283;75430000.0;7890490
2021-07-08;0.0644;0.0645;0.0602;0.0610;120000000.0;4440000000.0;71659657369.49;84220.0;1.21;1943856;80060000.0;6603923
2021-07-09;0.0610;0.0626;0.0591;0.0622;96050000.0;4370000000.0;71659657369.49;86150.0;1.2;1590653;68660000.0;5460349
2021-07-10;0.0622;0.0631;0.0606;0.0614;84980000.0;4430000000.0;71659657369.49;84870.0;1.2;1501753;182000000.0;5082108
2021-07-11;0.0614;0.0625;0.0606;0.0618;65580000.0;4410000000.0;71659657369.49;85540.0;1.19;1659376;45920000.0;5236089
2021-07-12;0.0618;0.0629;0.0595;0.0601;118000000.0;4390000000.0;71659657369.49;83130.0;1.19;1761983;71720000.0;5497656
2021-07-13;0.0600;0.0607;0.0587;0.0594;122000000.0;4290000000.0;71659657369.49;81960.0;1.17;1620109;66230000.00000001;5033590
2021-07-14;0.0594;0.0603;0.0569;0.0599;97620000.0;4210000000.0;71659657369.49;82670.0;1.17;1410475;74250000.0;3953083
2021-07-15;0.0599;0.0607;0.0571;0.0579;91700000.0;4200000000.0;71659657369.49;79900.0;1.18;1524058;77020000.0;4092653
2021-07-16;0.0579;0.0588;0.0556;0.0556;86570000.0;4099999999.9999995;71659657369.49;77160.0;1.17;1553336;85450000.0;4584545
2021-07-17;0.0556;0.0567;0.0548;0.0560;78330000.0;4000000000.0;71659657369.49;77360.0;1.15;1654766;55130000.0;5092930
2021-07-18;0.0560;0.0575;0.0553;0.0559;71590000.0;4040000000.0;71659657369.49;77280.0;1.13;1780129;60830000.0;5449623
2021-07-19;0.0559;0.0563;0.0533;0.0534;72960000.0;3930000000.0;71659657369.49;74180.0;1.14;1818040;83730000.0;5292662
2021-07-20;0.0535;0.0543;0.0491;0.0505;98980000.0;3640000000.0;71659657369.49;69790.0;1.15;1924894;110000000.0;6129880
2021-07-21;0.0505;0.0552;0.0498;0.0539;106000000.0;3810000000.0;71659657369.49;74180.0;0.94;1976546;89290000.0;6390167
2021-07-22;0.0538;0.0554;0.0530;0.0553;76820000.0;3890000000.0;71659657369.49;76250.0;0.92;1920622;73090000.0;6582493
2021-07-23;0.0553;0.0563;0.0537;0.0560;74760000.0;3950000000.0;71659657369.49;77180.0;0.79;2329379;75440000.0;
2021-07-24;0.0560;0.0580;0.0558;0.0573;75330000.0;4059999999.9999995;71659657369.49;79030.0;0.62;2400907;68320000.0;
2021-07-25;0.0573;0.0581;0.0558;0.0579;79600000.0;4090000000.0;71659657369.49;79770.0;0.56;2092705;61170000.0;
2021-07-26;0.0579;0.0634;0.0577;0.0584;182000000.0;4380000000.0;71659657369.49;80970.0;0.64;1917523;138000000.0;
2021-07-27;0.0584;0.0609;0.0569;0.0602;114000000.0;4219999999.9999995;71659657369.49;82790.0;0.56;1795648;102000000.0;
2021-07-28;0.0602;0.0620;0.0596;0.0607;121000000.0;4360000000.0;71659657369.49;83410.0;0.55;1961518;101000000.0;
2021-07-29;0.0607;0.0624;0.0597;0.0619;80670000.0;4370000000.0;71659657369.49;85500.0;0.54;1878494;69420000.0;
2021-07-30;0.0618;0.0633;0.0598;0.0633;112000000.0;4420000000.0;71659657369.49;86960.0;0.54;1895548;91820000.0;
2021-07-31;0.0632;0.0647;0.0624;0.0640;115000000.0;4570000000.0;71659657369.49;88870.0;0.52;1818763;76650000.0;5861652
2021-08-01;0.0640;0.0668;0.0625;0.0632;128000000.0;4680000000.0;71659657369.49;87560.0;0.51;1661560;86040000.0;6385389
2021-08-02;0.0633;0.0657;0.0622;0.0647;103000000.0;4610000000.0;71659657369.49;89420.0;0.53;1442810;91560000.0;6367487
2021-08-03;0.0646;0.0654;0.0629;0.0640;89240000.0;4580000000.0;71659657369.49;88390.0;0.52;1715796;95300000.0;7028655
2021-08-04;0.0640;0.0680;0.0635;0.0674;124000000.0;4690000000.0;71659657369.49;93030.0;0.53;1554867;102000000.0;6441124
2021-08-05;0.0674;0.0709;0.0667;0.0702;168000000.0;4960000000.0;71659657369.49;97030.0;0.55;1695807;140000000.0;6722513
2021-08-06;0.0702;0.0725;0.0698;0.0720;161000000.0;5090000000.0;71659657369.49;;0.55;;;
2021-08-07;0.0720;0.0765;0.0719;0.0753;256000000.0;5340000000.0;71659657369.49;;0.53;;;
2021-08-08;0.0752;0.0761;0.0708;0.0719;177000000.0;5290000000.0;71659657369.49;;0.57;;;
2021-08-09;0.0720;0.0748;0.0697;0.0740;192000000.0;5210000000.0;71659657369.49;100000.0;0.57;1503072;124000000.0;5414857
