Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume
2021-05-19;254.99;262.92;105.20;147.39;1440000000.0;2060000000.0;11111675.42;560000.0;59125;26;1.81;751827;3330000000.0
2021-05-20;147.70;194.91;135.21;182.82;358000000.0;1880000000.0;11115030.38;650000.0;59486;30;2.14;752738;3460000000.0
2021-05-21;182.94;192.14;136.26;156.58;450000000.0;1810000000.0;11118537.22;560000.0;58321;26;2.21;754394;1650000000.0
2021-05-22;156.62;161.07;132.91;142.72;314000000.0;1630000000.0;11121934.68;520000.0;51702;26;2.23;756281;1610000000.0
2021-05-23;142.49;149.07;87.33;114.53;452000000.0;1250000000.0;11125254.03;410000.0;58638;18;2.44;757163;1600000000.0
2021-05-24;114.99;149.53;114.85;149.38;260000000.0;1490000000.0;11128668.32;520000.0;59252;26;2.45;758146;2320000000.0
2021-05-25;149.33;154.93;130.28;145.53;272000000.0;1580000000.0;11132067.03;520000.0;51211;25;2.54;757259;1020000000.0
2021-05-26;145.52;159.81;143.21;158.84;184000000.0;1690000000.0;11135474.5;560000.0;45621;26;2.51;759273;1200000000.0
2021-05-27;158.78;159.75;140.91;150.40;105000000.0;1670000000.0;11138875.08;540000.0;57281;25;2.52;761118;1090000000.0
2021-05-28;148.84;168.07;131.14;164.70;527000000.0;1710000000.0;11142358.17;580000.0;57411;26;2.53;761916;1260000000.0
2021-05-29;164.85;186.84;141.81;149.27;377000000.0;1870000000.0;11145813.15;530000.0;55391;25;2.57;761997;1340000000.0
2021-05-30;149.34;160.09;137.64;149.99;139000000.0;1690000000.0;11149243.13;540000.0;54519;25;2.56;762942;1120000000.0
2021-05-31;149.80;162.58;141.01;161.75;121000000.0;1690000000.0;11152593.71;570000.0;55906;26;2.54;763814;895000000.0
2021-06-01;161.67;164.49;148.19;154.02;89060000.0;1740000000.0;11156100.5;550000.0;58128;25;2.56;764655;701000000.0
2021-06-02;154.09;170.42;148.86;164.36;102000000.0;1790000000.0;11159407.36;590000.0;59648;26;2.57;765914;449000000.0
2021-06-03;164.32;175.14;160.16;172.92;93930000.0;1890000000.0;11162947.95;610000.0;56653;27;2.57;766653;664000000.0
2021-06-04;172.95;173.01;146.53;155.33;131000000.0;1750000000.0;11166285.4;560000.0;55443;25;2.47;769194;755000000.0
2021-06-05;155.35;161.38;147.71;153.15;81530000.0;1720000000.0;11169736.6;550000.0;55721;25;2.47;768941;359000000.0
2021-06-06;153.21;156.63;147.06;149.60;58880000.0;1700000000.0;11173183.4;530000.0;55403;25;2.46;771142;505000000.0
2021-06-07;149.64;154.92;134.56;135.78;67200000.0;1650000000.0;11176563.37;490000.0;58791;22;2.46;77382;711000000.0
2021-06-08;135.89;139.10;119.25;131.01;120000000.0;1450000000.0;11179920.13;470000.0;60752;22;2.48;771489;563000000.0
2021-06-09;131.26;145.12;124.32;145.09;97910000.0;1510000000.0;11183220.06;510000.0;57052;23;2.49;77355;778000000.0
2021-06-10;145.16;151.71;131.96;134.07;90740000.0;1590000000.0;11186618.05;490000.0;56331;22;2.49;773683;793000000.0
2021-06-11;134.04;135.78;122.64;124.74;55420000.0;1470000000.0;11190119.88;440000.0;54738;21;2.49;772992;558000000.0
2021-06-12;124.57;129.25;118.88;125.88;52250000.0;1390000000.0;11193515.48;450000.0;56049;21;2.48;769238;396000000.0
2021-06-13;125.92;133.22;120.99;133.07;47510000.0;1420000000.0;11196926.08;470000.0;50675;22;2.47;769997;577000000.0
2021-06-14;133.10;139.36;128.62;139.03;52760000.0;1500000000.0;11200305.41;500000.0;58038;22;2.46;769422;294000000.0
2021-06-15;139.14;141.28;133.37;136.62;40410000.0;1540000000.0;11203750.36;490000.0;59354;23;2.46;768156;476000000.0
2021-06-16;136.52;143.97;132.36;137.32;84690000.0;1560000000.0;11207154.07;490000.0;58748;23;2.44;76916;243000000.0
2021-06-17;137.22;146.68;136.58;142.27;59180000.0;1590000000.0;11210523.39;510000.0;52434;23;2.42;768955;558000000.0
2021-06-18;142.29;143.05;129.12;132.87;81940000.0;1520000000.0;11213954.62;470000.0;9574;22;1.95;76873;247000000.0
2021-06-19;132.86;134.92;127.25;127.99;35410000.0;1470000000.0;11217378.99;460000.0;30275;21;1.78;767704;395000000.0
2021-06-20;127.93;132.30;119.55;131.79;46730000.0;1420000000.0;11220742.72;470000.0;4286;22;1.71;768482;191000000.0
2021-06-21;132.24;133.17;100.96;101.44;122000000.0;1270000000.0;11224162.68;370000.0;5834;17;1.8;769271;577000000.0
2021-06-22;101.27;110.63;86.52;106.49;150000000.0;1120000000.0;11227527.03;380000.0;51403;17;1.73;769398;705000000.0
2021-06-23;106.62;117.62;102.72;111.79;90550000.0;1250000000.0;11230905.73;400000.0;50106;17;1.39;769793;387000000.0
2021-06-24;111.83;116.74;106.80;112.79;54670000.0;1270000000.0;11234288.19;400000.0;49693;17;1.4;771148;233000000.0
2021-06-25;112.85;116.65;99.80;100.11;85460000.0;1210000000.0;11237669.39;360000.0;49049;17;1.38;770924;264000000.0
2021-06-26;100.06;103.63;96.64;103.62;58290000.0;1130000000.0;11241059.98;370000.0;4768;17;1.39;771951;167000000.0
2021-06-27;103.59;107.82;98.77;107.76;50490000.0;1150000000.0;11244455.58;380000.0;47345;17;1.34;77264;362000000.0
2021-06-28;107.75;118.01;104.63;118.00;61310000.0;1240000000.0;11247851.17;410000.0;50487;18;1.33;774155;481000000.0
2021-06-29;117.99;129.69;116.11;126.47;124000000.0;1380000000.0;11251224.26;450000.0;51769;21;1.4;773575;586000000.0
2021-06-30;126.50;133.26;122.11;130.93;252000000.0;1430000000.0;11254631.09;470000.0;41869;21;1.37;77396;366000000.0
2021-07-01;130.92;130.94;118.60;120.22;55190000.0;1380000000.0;11257998.54;430000.0;52981;20;1.39;775303;494000000.0
2021-07-02;120.16;121.65;112.46;118.56;57780000.0;1300000000.0;11261414.1;420000.0;51922;18;1.38;775556;650000000.0
2021-07-03;118.62;119.05;113.06;116.25;38400000.0;1310000000.0;11264794.65;410000.0;59694;18;1.36;778588;207000000.0
2021-07-04;116.23;125.61;113.28;120.26;62330000.0;1350000000.0;11268229.62;430000.0;5607;19;1.34;777354;319000000.0
2021-07-05;120.15;120.21;110.34;111.19;50500000.0;1290000000.0;11271571.43;400000.0;57665;16;1.34;777948;268000000.0
2021-07-06;111.21;118.93;110.89;117.51;59740000.0;1300000000.0;11274987.01;420000.0;57015;18;1.35;777889;307000000.0
2021-07-07;117.45;122.17;115.45;118.58;75620000.0;1340000000.0;11278404.45;430000.0;54958;18;1.33;778899;474000000.0
2021-07-08;118.57;118.68;107.06;109.41;51940000.0;1270000000.0;11281816.87;390000.0;54688;16;1.33;779127;209000000.0
2021-07-09;109.44;112.93;105.17;110.98;44870000.0;1230000000.0;11285199.33;400000.0;44424;16;1.29;779353;469000000.0
2021-07-10;110.95;113.17;106.35;108.12;28450000.0;1240000000.0;11288564.91;390000.0;2942;16;1.27;779738;172000000.0
2021-07-11;108.13;112.54;106.11;110.84;23820000.0;1240000000.0;11291966.75;400000.0;5492;16;1.26;780186;259000000.0
2021-07-12;110.86;112.96;104.70;107.66;59320000.0;1230000000.0;11295363.58;390000.0;54784;16;1.26;780941;168000000.0
2021-07-13;107.63;108.56;101.84;104.12;60130000.0;1190000000.0;11298761.02;370000.0;53314;16;1.24;78148;269000000.0
2021-07-14;104.13;105.87;97.50;104.56;48050000.0;1150000000.0;11302123.43;370000.0;52786;16;1.23;782352;374000000.0
2021-07-15;104.61;106.15;97.94;100.14;47950000.0;1140000000.0;11305494.63;360000.0;33092;17;1.24;781656;167000000.0
2021-07-16;100.17;102.46;92.56;93.09;48060000.0;1090000000.0;11308872.68;330000.0;3261;13;1.24;781951;433000000.0
2021-07-17;93.11;95.83;91.89;93.18;32170000.0;1060000000.0;11312240.76;340000.0;2751;13;1.25;782041;349000000.0
2021-07-18;93.18;99.66;92.39;93.94;37110000.0;1080000000.0;11315653.76;330000.0;3007;13;1.23;782873;117000000.0
2021-07-19;93.95;100.73;88.90;89.24;97940000.0;1060000000.0;11319017.47;320000.0;69638;13;1.22;783344;137000000.0
2021-07-20;89.31;91.78;83.11;85.67;54970000.0;979000000.0;11322454.93;310000.0;31168;13;1.23;783445;228000000.0
2021-07-21;85.66;95.58;84.23;95.19;50660000.0;1030000000.0;11325902.38;340000.0;31259;13;0.99;783931;259000000.0
2021-07-22;95.19;97.96;91.43;97.60;34800000.0;1070000000.0000001;11329250.41;350000.0;30324;14;1.02;783802;264000000.0
2021-07-23;97.64;99.09;92.13;97.78;34330000.0;1090000000.0;11332707.26;350000.0;3152;14;1.02;783873;420000000.0
2021-07-24;97.80;102.79;97.06;99.30;35500000.0;1130000000.0;11336107.85;350000.0;30197;14;1.01;783941;203000000.0
2021-07-25;99.30;100.63;95.71;100.50;32150000.0;1110000000.0;11339505.32;360000.0;30384;14;0.93;78426;150000000.0
2021-07-26;100.49;109.67;100.15;101.34;83070000.0;1190000000.0;11342911.4;360000.0;73792;16;0.94;785798;242000000.0
2021-07-27;101.47;103.70;98.03;102.92;42440000.0;1140000000.0;11346286.96;370000.0;32693;16;0.9;786026;252000000.0
2021-07-28;102.87;106.07;101.53;105.89;47410000.0;1180000000.0;11349729.38;370000.0;32534;16;0.9;78601;266000000.0
2021-07-29;105.92;108.91;104.35;107.86;38320000.0;1210000000.0;11353133.08;390000.0;31702;17;0.8;785972;182000000.0
2021-07-30;107.85;110.11;102.93;109.97;48750000.0;1210000000.0;11356529.29;390000.0;30532;17;0.79;786402;223000000.0
2021-07-31;109.94;112.62;108.81;111.22;54100000.0;1260000000.0;11359914.21;400000.0;28997;18;0.75;786548;197000000.0
2021-08-01;111.16;123.55;110.51;115.57;86120000.0;1350000000.0;11363330.42;410000.0;34096;20;0.79;787028;480000000.0
2021-08-02;115.58;120.00;113.25;115.29;46170000.0;1330000000.0;11366764.75;410000.0;73915;20;0.76;788539;313000000.0
2021-08-03;115.27;116.79;109.29;114.04;38250000.0;1280000000.0;11370090.31;410000.0;32547;20;0.75;788915;281000000.0
2021-08-04;114.09;120.76;112.64;118.04;72200000.0;1330000000.0;11373489;420000.0;32914;20;0.71;788762;358000000.0
2021-08-05;118.04;120.84;114.20;119.12;48410000.0;1340000000.0;11376898.97;430000.0;31114;20;0.69;788513;354000000.0
2021-08-06;119.10;128.72;117.51;126.95;67520000.0;1390000000.0;11380277.66;450000.0;29748;21;0.72;78859;143000000.0
2021-08-07;126.97;134.97;125.53;134.23;152000000.0;1480000000.0;11383683.87;480000.0;31926;23;0.68;788916;298000000.0
2021-08-08;134.14;136.37;121.58;123.56;82730000.0;1470000000.0;11387121.31;450000.0;30827;21;0.75;787917;473000000.0
2021-08-09;123.56;132.46;118.74;130.74;115000000.0;1450000000.0;11390378.74;470000.0;71813;23;0.76;788992;328000000.0
2021-08-10;130.67;134.49;128.02;131.93;46400000.0;1500000000.0;11449845.6;470000.0;33735;23;0.76;788681;238000000.0
2021-08-11;131.94;142.71;131.73;137.28;65810000.0;1570000000.0;11453454.97;490000.0;33647;23;0.77;788676;173000000.0
2021-08-12;137.18;142.97;130.49;133.66;61880000.0;1560000000.0;11457001.85;480000.0;33071;23;0.76;788562;350000000.0
2021-08-13;133.67;145.27;132.73;145.01;54050000.0;1590000000.0;11460598.72;510000.0;32796;26;;788595;440000000.0
2021-08-14;145.01;147.77;137.41;145.03;97360000.0;1630000000.0;11464192.47;520000.0;33693;26;;788935;384000000.0
2021-08-15;145.05;156.45;140.73;154.91;159000000.0;1700000000.0;11467792.47;560000.0;34602;27;;789643;370000000.0
2021-08-16;155.00;157.98;148.55;150.24;152000000.0;1760000000.0;11471317.47;530000.0;72089;26;0.74;792732;241000000.0
2021-08-17;150.12;159.85;140.73;141.42;104000000.0;1740000000.0;11474920.6;510000.0;3713;23;0.74;791632;575000000.0
2021-08-18;141.47;144.96;135.13;140.82;120000000.0;1620000000.0;11478545.6;510000.0;35611;23;0.78;79134;615000000.0
2021-08-19;140.85;147.82;137.69;147.29;117000000.0;1630000000.0;11481395.6;520000.0;34851;26;0.76;791509;318000000.0
2021-08-20;147.24;156.04;146.12;153.78;60640000.0;1730000000.0;11485651.84;550000.0;3385;27;0.74;791801;485000000.0
2021-08-21;153.77;157.92;148.12;156.02;81660000.0;1760000000.0;11489261.22;560000.0;34654;26;0.67;792221;261000000.0
2021-08-22;156.06;161.72;152.84;160.78;80550000.0;1810000000.0;11492801.84;570000.0;35193;26;0.67;792663;281000000.0
2021-08-23;160.94;168.73;159.93;165.19;95960000.0;1890000000.0;11496376.84;590000.0;75684;26;0.67;794834;360000000.0
2021-08-24;165.20;171.14;152.40;155.38;110000000.0;1880000000.0;11499970.59;560000.0;36926;26;0.69;795;1130000000.0
2021-08-25;155.35;164.56;150.62;163.85;72270000.0;1820000000.0;11503554.96;580000.0;34924;26;0.73;794812;498000000.0
2021-08-26;163.85;165.14;143.31;143.99;104000000.0;1730000000.0;11507161.21;520000.0;35911;25;0.82;795004;487000000.0
2021-08-27;144.05;152.45;139.78;152.34;73360000.0;1680000000.0;11510708.09;550000.0;34261;25;0.87;794823;319000000.0
2021-08-28;152.34;152.63;146.91;150.63;35470000.0;1720000000.0;11514301.84;540000.0;35365;25;0.89;795229;314000000.0
2021-08-29;150.74;154.31;146.15;148.40;45020000.0;1720000000.0;11517879.96;530000.0;34703;25;0.89;795578;156000000.0
2021-08-30;148.52;149.22;140.44;141.23;49020000.0;1670000000.0;11521445.59;510000.0;72142;22;0.91;799222;283000000.0
2021-08-31;141.16;148.25;139.01;143.88;54640000.0;1660000000.0;11525045.59;510000.0;4032;25;0.92;79838;181000000.0
2021-09-01;143.55;152.36;140.70;151.68;98240000.0;1690000000.0;11528601.84;540000.0;35329;25;0.91;797509;347000000.0
2021-09-02;151.75;155.07;150.13;150.75;50300000.0;1760000000.0;11532211.21;540000.0;35114;25;0.92;798042;394000000.0
2021-09-03;150.65;159.95;146.93;156.48;106000000.0;1760000000.0;11535795.59;550000.0;32394;26;0.93;797608;947000000.0
2021-09-04;156.47;162.32;155.02;160.22;73460000.0;1830000000.0;11539367.46;580000.0;40538;26;0.92;79832;510000000.0
2021-09-05;160.25;175.92;159.20;172.91;222000000.0;1940000000.0;11542942.46;620000.0;36499;28;0.92;798505;509000000.0
2021-09-06;172.95;175.96;164.08;171.22;190000000.0;1980000000.0;11546489.34;600000.0;7254;27;0.94;802081;589000000.0
2021-09-07;171.07;171.81;118.33;136.40;218000000.0;1690000000.0;11550126.84;500000.0;40777;22;0.96;799543;400000000.0
2021-09-08;136.43;139.36;120.50;135.45;152000000.0;1530000000.0;11553661.21;490000.0;37925;22;1.13;79971;438000000.0
2021-09-09;135.47;149.67;131.71;137.59;116000000.0;1600000000.0;11557254.96;490000.0;38741;22;1.12;799094;361000000.0
2021-09-10;137.71;142.58;124.93;128.17;76960000.0;1530000000.0;11560808.09;460000.0;3768;20;1.12;799111;233000000.0
2021-09-11;128.12;134.45;126.72;128.50;57460000.0;1510000000.0;11564414.34;460000.0;36196;20;1.14;799407;132000000.0
2021-09-12;128.49;133.69;126.17;131.29;48500000.0;1510000000.0;11567951.84;470000.0;38022;22;1.13;799956;220000000.0
2021-09-13;131.24;132.57;120.91;127.79;128000000.0;1460000000.0;11571583.09;460000.0;7366;20;1.11;800669;303000000.0
2021-09-14;127.78;133.91;126.38;133.86;63640000.0;1500000000.0;11575192.46;470000.0;4035;22;1.1;79881;236000000.0
2021-09-15;133.88;140.13;130.87;139.85;78470000.0;1560000000.0;11578714.33;500000.0;3789;21;1.09;798657;249000000.0
2021-09-16;139.90;146.55;133.82;137.96;183000000.0;1630000000.0;11582289.33;500000.0;38695;21;1.09;797514;206000000.0
2021-09-17;137.89;140.26;132.23;134.45;48640000.0;1580000000.0;11585898.71;480000.0;41045;21;1.07;796986;184000000.0
2021-09-18;134.54;143.94;132.71;138.63;59340000.0;1620000000.0;11589486.21;490000.0;37468;21;1.08;795969;179000000.0
2021-09-19;138.58;141.49;132.12;133.61;44520000.0;1590000000.0;11593036.2;480000.0;36317;21;1.07;79614;56780000.0
2021-09-20;133.62;133.94;115.08;119.01;114000000.0;1420000000.0;11596579.95;420000.0;71276;18;1.12;797218;586000000.0
2021-09-21;119.03;120.84;108.24;111.68;73810000.0;1340000000.0;11600226.83;400000.0;38184;17;1.12;796495;616000000.0
2021-09-22;111.70;121.75;110.53;121.36;43920000.0;1360000000.0;11603748.7;430000.0;35388;18;1.14;795844;290000000.0
2021-09-23;121.45;123.54;118.10;122.66;40530000.0;1410000000.0;11607342.45;440000.0;37116;18;1.17;793143;246000000.0
2021-09-24;122.69;123.41;105.12;110.67;74530000.0;1310000000.0;11610864.33;400000.0;37938;17;1.23;784598;565000000.0
2021-09-25;110.71;112.91;106.93;110.77;47240000.0;1280000000.0;11614429.95;390000.0;26322;17;1.17;783089;413000000.0
2021-09-26;110.72;113.14;102.02;111.25;75190000.0;1260000000.0;11618020.58;400000.0;2526;17;1.11;784208;388000000.0
2021-09-27;111.21;113.83;104.45;104.54;43200000.0;1270000000.0;11621701.83;380000.0;57698;17;1.09;785689;425000000.0
2021-09-28;104.62;107.75;100.23;100.80;41250000.0;1210000000.0;11625208.08;360000.0;26748;16;1.1;786407;253000000.0
2021-09-29;100.76;108.37;100.43;103.68;47650000.0;1220000000.0;11628879.95;370000.0;2494;16;1.13;786546;279000000.0
2021-09-30;103.62;107.99;103.03;107.12;38700000.0;1230000000.0;11632364.33;380000.0;20751;17;1.11;785617;189000000.0
2021-10-01;107.13;115.07;106.32;114.91;74060000.0;1300000000.0;11636014.33;410000.0;2741;18;1.14;786368;259000000.0
2021-10-02;114.93;117.46;111.96;114.25;65730000.00000001;1340000000.0;11639536.2;410000.0;25119;18;1.13;786069;570000000.0
2021-10-03;114.21;119.43;112.50;118.82;50910000.0;1360000000.0;11643142.45;420000.0;2439;18;1.13;787086;430000000.0
2021-10-04;118.77;119.16;112.64;116.87;73770000.0;1350000000.0;11646748.7;420000.0;56343;18;1.13;788363;599000000.0
2021-10-05;116.95;124.22;115.45;123.18;56300000.0;1400000000.0;11650279.95;440000.0;27655;19;1.13;788233;487000000.0
2021-10-06;123.20;127.09;114.79;125.43;82150000.0;1430000000.0;11653879.95;450000.0;25587;19;1.11;788347;192000000.0
2021-10-07;125.11;129.63;121.62;125.33;147000000.0;1470000000.0;11657433.08;450000.0;2597;19;1.11;788799;194000000.0
2021-10-08;125.36;127.80;122.85;123.43;48070000.0;1460000000.0;11661017.45;440000.0;2481;18;0.88;789216;159000000.0
2021-10-09;123.53;128.30;122.15;127.62;39550000.0;1470000000.0;11664598.7;450000.0;24944;19;0.88;789297;103000000.0
2021-10-10;127.60;127.92;119.28;119.54;45260000.0;1450000000.0;11668167.45;430000.0;24668;18;0.88;790198;130000000.0
2021-10-11;119.44;125.82;116.49;119.71;46280000.0;1420000000.0;11671804.95;420000.0;27396;18;0.88;789894;164000000.0
2021-10-12;119.61;119.67;111.47;116.26;145000000.0;1340000000.0;11675376.83;420000.0;27323;18;0.9;790171;112000000.0
2021-10-13;116.20;119.64;113.14;119.38;209000000.0;1360000000.0;11678942.45;430000.0;24892;18;0.88;791055;236000000.0
2021-10-14;119.44;122.65;119.01;121.79;54940000.0;1410000000.0;11682526.83;430000.0;26893;18;0.88;792666;189000000.0
2021-10-15;121.80;126.92;119.17;126.20;63050000.0;1440000000.0;11686058.08;450000.0;26611;19;0.87;79253;206000000.0
2021-10-16;126.28;128.07;123.57;126.09;39560000.0;1470000000.0;11689686.2;450000.0;25592;19;0.86;792223;90710000.0
2021-10-17;126.10;141.05;124.27;137.67;119000000.0;1560000000.0;11693248.7;490000.0;26269;21;0.87;792763;373000000.0
2021-10-18;137.79;146.38;135.10;140.70;249000000.0;1630000000.0;11696748.7;500000.0;69596;21;0.92;796606;437000000.0
2021-10-19;140.76;147.55;139.85;144.14;250000000.0;1680000000.0;11700383.08;520000.0;23319;24;0.91;795348;801000000.0
2021-10-20;144.14;151.30;144.03;149.94;158000000.0;1730000000.0;11704026.33;530000.0;3105;24;0.91;796076;650000000.0
2021-10-21;149.92;158.91;145.99;155.02;527000000.0;1790000000.0;11707638.83;560000.0;27617;26;0.83;796292;395000000.0
2021-10-22;154.99;166.39;154.93;164.97;139000000.0;1890000000.0;11711235.7;590000.0;27767;26;0.8;796638;513000000.0
2021-10-23;164.99;174.43;163.72;173.57;163000000.0;2000000000.0;11714813.83;620000.0;271;27;0.77;797234;789000000.0
2021-10-24;173.58;190.38;170.65;173.02;318000000.0;2120000000.0;11718382.08;620000.0;2913;28;0.78;797687;527000000.0
2021-10-25;172.98;177.29;169.15;170.16;108000000.0;2029999999.9999998;11722000.33;610000.0;69311;26;0.69;801357;799000000.0
2021-10-26;170.19;171.61;158.59;161.12;178000000.0;1940000000.0;11725565.95;570000.0;26757;26;0.71;801616;567000000.0
2021-10-27;161.14;162.85;142.89;147.23;335000000.0;1780000000.0;11729137.83;530000.0;28587;24;0.77;800964;631000000.0
2021-10-28;147.30;160.56;143.79;159.11;230000000.0;1780000000.0;11732737.83;570000.0;27435;26;0.78;800897;417000000.0
2021-10-29;159.18;163.71;156.67;162.56;67570000.0;1880000000.0;11736303.45;580000.0;27464;26;0.77;801028;669000000.0
2021-10-30;162.61;162.72;149.74;153.30;55230000.0;1830000000.0;11739890.95;540000.0;25736;24;0.79;801841;201000000.0
2021-10-31;153.57;187.92;151.80;167.22;292000000.0;2029999999.9999998;11743400.33;610000.0;28934;27;0.92;801993;498000000.0
2021-11-01;167.33;173.28;161.50;169.83;90470000.0;1980000000.0;11746919.08;600000.0;71766;27;0.81;806814;978000000.0
2021-11-02;169.62;180.18;167.47;171.86;101000000.0;2049999999.9999998;11750612.83;610000.0;27844;28;0.81;805585;1390000000.0
2021-11-03;171.88;172.31;160.39;168.38;96750000.0;1950000000.0;11754169.08;600000.0;30204;26;0.84;805359;1250000000.0
2021-11-04;168.46;171.98;160.21;163.83;131000000.0;1950000000.0;11757653.45;590000.0;29077;26;0.81;805871;577000000.0
2021-11-05;163.84;169.68;160.66;162.95;58260000.0;1930000000.0;11761309.7;580000.0;26173;26;0.81;806344;221000000.0
2021-11-06;162.87;166.47;155.45;159.72;50970000.0;1890000000.0;11764825.33;570000.0;25929;26;0.82;806786;210000000.0
2021-11-07;159.72;165.10;158.37;164.21;43370000.0;1890000000.0;11768444.08;580000.0;26298;26;0.81;807519;261000000.0
2021-11-08;164.27;171.93;163.63;170.92;145000000.0;1960000000.0;11772072.2;610000.0;71586;28;0.81;811085;340000000.0
2021-11-09;170.75;200.50;169.52;200.11;252000000.0;2180000000.0;11775622.2;710000.0;28362;31;0.85;810482;816000000.0
